"Дата";"Регион";"Заражений";"Выздоровлений";"Смертей";"Смертей за день";"Заражений за день";"Выздоровлений за день"
21.04.2020;Белгородская обл.;122;11;2;0;10;0
21.04.2020;Брянская обл.;350;58;1;0;29;28
21.04.2020;Бурятия;125;38;2;0;10;1
21.04.2020;Владимирская обл.;280;11;5;0;21;0
21.04.2020;Волгоградская обл.;134;25;1;0;23;0
21.04.2020;Вологодская обл.;107;13;0;0;7;0
21.04.2020;Воронежская обл.;211;30;6;1;31;2
21.04.2020;Дагестан;371;43;11;2;40;15
21.04.2020;Еврейская АО;43;4;0;0;21;0
21.04.2020;Забайкальский край;50;4;0;0;7;0
21.04.2020;Ивановская обл.;213;12;2;0;10;0
21.04.2020;Ингушетия;354;30;9;4;46;8
21.04.2020;Иркутская обл.;68;12;3;1;3;0
21.04.2020;Кабардино-Балкария;170;8;1;1;18;0
21.04.2020;Калининградская обл.;144;41;1;0;6;6
21.04.2020;Калмыкия;77;9;3;0;0;0
21.04.2020;Калужская обл.;258;9;6;2;30;0
21.04.2020;Камчатский край;48;4;0;0;7;0
21.04.2020;Карачаево-Черкессия;106;1;0;0;19;0
21.04.2020;Карелия;30;0;0;0;3;0
21.04.2020;Кемеровская обл.;47;11;1;0;6;5
21.04.2020;Кировская обл.;188;14;2;0;19;0
21.04.2020;Коми;507;21;3;0;16;0
21.04.2020;Костромская обл.;81;7;2;0;11;0
21.04.2020;Краснодарский край;461;70;8;0;44;11
21.04.2020;Красноярский край;370;17;2;0;64;0
21.04.2020;Крым;46;22;0;0;1;0
21.04.2020;Курганская обл.;15;3;0;0;2;0
21.04.2020;Курская обл.;242;11;3;1;22;0
21.04.2020;Ленинградская обл.;496;9;0;0;42;0
21.04.2020;Липецкая обл.;189;60;2;1;20;0
21.04.2020;Магаданская обл.;65;1;0;0;2;0
21.04.2020;Марий Эл;311;46;1;0;20;22
21.04.2020;Мордовия;327;10;1;0;34;5
21.04.2020;Москва;29433;2057;233;29;3083;219
21.04.2020;Московская обл.;5959;179;49;0;718;3
21.04.2020;Мурманская обл.;435;32;3;0;35;4
21.04.2020;Ненецкий АО;1;0;0;0;0;0
21.04.2020;Нижегородская обл.;860;28;5;0;101;2
21.04.2020;Новгородская обл.;114;4;1;0;6;0
21.04.2020;Новосибирская обл.;135;16;4;1;3;0
21.04.2020;Омская обл.;41;16;0;0;5;0
21.04.2020;Оренбургская обл.;226;20;2;0;42;4
21.04.2020;Орловская обл.;198;10;1;0;23;0
21.04.2020;Пензенская обл.;180;6;5;0;15;2
21.04.2020;Пермский край;237;30;3;0;22;0
21.04.2020;Приморский край;104;7;2;0;7;3
21.04.2020;Псковская обл.;58;9;6;0;6;0
21.04.2020;Ростовская обл.;346;13;0;0;54;0
21.04.2020;Рязанская обл.;316;9;0;0;27;0
21.04.2020;Самарская обл.;103;15;0;0;8;0
21.04.2020;Санкт-Петербург;1973;280;11;3;127;39
21.04.2020;Саратовская обл.;168;13;0;0;26;0
21.04.2020;Саха (Якутия);111;16;0;0;4;0
21.04.2020;Сахалинская обл.;19;8;0;0;0;0
21.04.2020;Свердловская обл.;233;55;1;0;84;3
21.04.2020;Севастополь;18;2;0;0;1;0
21.04.2020;Северная Осетия;177;8;2;0;32;0
21.04.2020;Смоленская обл.;208;4;2;0;19;0
21.04.2020;Ставропольский край;266;27;4;1;22;1
21.04.2020;Тамбовская обл.;222;9;0;0;13;1
21.04.2020;Татарстан;280;30;0;0;50;5
21.04.2020;Тверская обл.;329;15;0;0;33;3
21.04.2020;Томская обл.;37;4;0;0;4;0
21.04.2020;Тульская обл.;384;46;1;1;75;5
21.04.2020;Тыва;13;0;0;0;0;0
21.04.2020;Тюменская обл.;290;28;2;0;36;8
21.04.2020;Удмуртия;118;7;3;0;26;0
21.04.2020;Ульяновская обл.;187;3;2;0;0;0
21.04.2020;Хабаровский край;243;16;5;0;28;0
21.04.2020;Хакасия;84;4;0;0;8;1
21.04.2020;ХМАО – Югра;197;22;0;0;9;1
21.04.2020;Челябинская обл.;92;35;0;0;14;0
21.04.2020;Чечня;303;19;5;0;39;0
21.04.2020;Чувашия;235;9;5;3;10;0
21.04.2020;Чукотский АО;2;0;0;0;0;0
21.04.2020;Ямало-Ненецкий АО;146;7;1;0;6;0
21.04.2020;Ярославская обл.;187;12;0;0;43;0
22.04.2020;Адыгея;113;26;3;1;5;5
22.04.2020;Алтай;8;0;0;0;0;0
22.04.2020;Алтайский край;136;9;0;0;9;0
22.04.2020;Амурская обл.;23;4;0;0;3;0
22.04.2020;Архангельская обл.;120;18;1;0;2;3
22.04.2020;Астраханская обл.;148;13;3;0;11;4
22.04.2020;Башкортостан;396;34;14;0;25;14
22.04.2020;Белгородская обл.;144;12;2;0;22;1
22.04.2020;Брянская обл.;399;62;1;0;49;4
22.04.2020;Бурятия;153;49;2;0;28;11
22.04.2020;Владимирская обл.;293;11;5;0;13;0
22.04.2020;Волгоградская обл.;145;30;2;1;11;5
22.04.2020;Вологодская обл.;114;23;0;0;7;10
22.04.2020;Воронежская обл.;236;30;7;1;25;0
22.04.2020;Дагестан;417;43;11;0;46;0
22.04.2020;Еврейская АО;52;6;0;0;9;2
22.04.2020;Забайкальский край;61;5;0;0;11;1
22.04.2020;Ивановская обл.;225;12;2;0;12;0
22.04.2020;Ингушетия;397;38;12;3;43;8
22.04.2020;Иркутская обл.;75;13;3;0;7;1
22.04.2020;Кабардино-Балкария;193;11;1;0;23;3
22.04.2020;Калининградская обл.;163;42;1;0;19;1
22.04.2020;Калмыкия;88;12;3;0;11;3
22.04.2020;Калужская обл.;330;9;8;2;72;0
22.04.2020;Камчатский край;63;4;0;0;15;0
22.04.2020;Карачаево-Черкессия;145;1;0;0;39;0
22.04.2020;Карелия;30;0;0;0;0;0
22.04.2020;Кемеровская обл.;56;11;1;0;9;0
22.04.2020;Кировская обл.;216;18;3;1;28;4
22.04.2020;Коми;527;21;4;1;20;0
22.04.2020;Костромская обл.;88;7;2;0;7;0
22.04.2020;Краснодарский край;481;72;11;3;20;2
22.04.2020;Красноярский край;392;28;2;0;22;11
22.04.2020;Крым;46;23;0;0;0;1
22.04.2020;Курганская обл.;15;3;0;0;0;0
22.04.2020;Курская обл.;276;26;3;0;34;15
22.04.2020;Ленинградская обл.;537;24;0;0;41;15
22.04.2020;Липецкая обл.;213;62;2;0;24;2
22.04.2020;Магаданская обл.;67;1;0;0;2;0
22.04.2020;Марий Эл;333;46;1;0;22;0
22.04.2020;Мордовия;357;11;1;0;30;1
22.04.2020;Москва;31981;2267;261;28;2548;210
22.04.2020;Московская обл.;6590;186;56;7;631;7
22.04.2020;Мурманская обл.;506;56;3;0;71;24
22.04.2020;Ненецкий АО;1;0;0;0;0;0
22.04.2020;Нижегородская обл.;929;49;6;1;69;21
22.04.2020;Новгородская обл.;140;4;1;0;26;0
22.04.2020;Новосибирская обл.;151;20;4;0;16;4
22.04.2020;Омская обл.;45;17;0;0;4;1
22.04.2020;Оренбургская обл.;254;32;2;0;28;12
22.04.2020;Орловская обл.;238;10;2;1;40;0
22.04.2020;Пензенская обл.;196;6;5;0;16;0
22.04.2020;Пермский край;266;37;3;0;29;7
22.04.2020;Приморский край;166;11;2;0;62;4
22.04.2020;Псковская обл.;62;9;6;0;4;0
22.04.2020;Ростовская обл.;398;15;0;0;52;2
22.04.2020;Рязанская обл.;392;15;0;0;76;6
22.04.2020;Самарская обл.;115;15;0;0;12;0
22.04.2020;Санкт-Петербург;2267;327;14;3;294;47
22.04.2020;Саратовская обл.;190;19;0;0;22;6
22.04.2020;Саха (Якутия);116;16;0;0;5;0
22.04.2020;Сахалинская обл.;19;8;0;0;0;0
22.04.2020;Свердловская обл.;243;60;1;0;10;5
22.04.2020;Севастополь;19;5;0;0;1;3
22.04.2020;Северная Осетия;211;8;2;0;34;0
22.04.2020;Смоленская обл.;244;4;2;0;36;0
22.04.2020;Ставропольский край;277;37;5;1;11;10
22.04.2020;Тамбовская обл.;240;14;0;0;18;5
22.04.2020;Татарстан;355;33;0;0;75;3
22.04.2020;Тверская обл.;356;15;0;0;27;0
22.04.2020;Томская обл.;43;4;0;0;6;0
22.04.2020;Тульская обл.;436;49;2;1;52;3
22.04.2020;Тыва;13;0;0;0;0;0
22.04.2020;Тюменская обл.;319;28;2;0;29;0
22.04.2020;Удмуртия;152;8;3;0;34;1
22.04.2020;Ульяновская обл.;196;5;2;0;9;2
22.04.2020;Хабаровский край;272;18;5;0;29;2
22.04.2020;Хакасия;87;4;0;0;3;0
22.04.2020;ХМАО – Югра;203;29;1;1;6;7
22.04.2020;Челябинская обл.;102;38;0;0;10;3
22.04.2020;Чечня;323;19;6;1;20;0
22.04.2020;Чувашия;262;14;5;0;27;5
22.04.2020;Чукотский АО;6;0;0;0;4;0
22.04.2020;Ямало-Ненецкий АО;149;22;1;0;3;15
22.04.2020;Ярославская обл.;198;17;0;0;11;5
23.04.2020;Адыгея;114;32;3;0;1;6
23.04.2020;Алтай;9;0;0;0;1;0
23.04.2020;Алтайский край;144;13;0;0;8;4
23.04.2020;Амурская обл.;25;5;0;0;2;1
23.04.2020;Архангельская обл.;123;18;1;0;3;0
23.04.2020;Астраханская обл.;165;25;3;0;17;12
23.04.2020;Башкортостан;422;38;14;0;26;4
23.04.2020;Белгородская обл.;176;13;2;0;32;1
23.04.2020;Брянская обл.;459;68;2;1;60;6
23.04.2020;Бурятия;163;55;2;0;10;6
23.04.2020;Владимирская обл.;339;11;5;0;46;0
23.04.2020;Волгоградская обл.;165;31;2;0;20;1
23.04.2020;Вологодская обл.;120;23;0;0;6;0
23.04.2020;Воронежская обл.;261;30;7;0;25;0
23.04.2020;Дагестан;454;43;11;0;37;0
23.04.2020;Еврейская АО;66;6;0;0;14;0
23.04.2020;Забайкальский край;64;5;0;0;3;0
23.04.2020;Ивановская обл.;239;12;2;0;14;0
23.04.2020;Ингушетия;436;50;13;1;39;12
23.04.2020;Иркутская обл.;75;21;3;0;0;8
23.04.2020;Кабардино-Балкария;218;15;1;0;25;4
23.04.2020;Калининградская обл.;171;45;1;0;8;3
23.04.2020;Калмыкия;94;14;3;0;6;2
23.04.2020;Калужская обл.;383;14;8;0;53;5
23.04.2020;Камчатский край;78;5;0;0;15;1
23.04.2020;Карачаево-Черкессия;169;1;0;0;24;0
23.04.2020;Карелия;35;1;0;0;5;1
23.04.2020;Кемеровская обл.;67;11;1;0;11;0
23.04.2020;Кировская обл.;240;20;3;0;24;2
23.04.2020;Коми;542;23;4;0;15;2
23.04.2020;Костромская обл.;104;11;2;0;16;4
23.04.2020;Краснодарский край;539;88;14;3;58;16
23.04.2020;Красноярский край;427;48;5;3;35;20
23.04.2020;Крым;51;23;0;0;5;0
23.04.2020;Курганская обл.;20;3;0;0;5;0
23.04.2020;Курская обл.;308;27;3;0;32;1
23.04.2020;Ленинградская обл.;576;36;0;0;39;12
23.04.2020;Липецкая обл.;238;62;2;0;25;0
23.04.2020;Магаданская обл.;76;2;0;0;9;1
23.04.2020;Марий Эл;348;46;1;0;15;0
23.04.2020;Мордовия;385;13;1;0;28;2
23.04.2020;Москва;33940;2448;288;27;1959;181
23.04.2020;Московская обл.;7278;186;56;0;688;0
23.04.2020;Мурманская обл.;603;61;3;0;97;5
23.04.2020;Ненецкий АО;1;0;0;0;0;0
23.04.2020;Нижегородская обл.;1002;60;7;1;73;11
23.04.2020;Новгородская обл.;157;6;1;0;17;2
23.04.2020;Новосибирская обл.;168;23;4;0;17;3
23.04.2020;Омская обл.;53;19;0;0;8;2
23.04.2020;Оренбургская обл.;277;32;2;0;23;0
23.04.2020;Орловская обл.;249;10;2;0;11;0
23.04.2020;Пензенская обл.;211;6;5;0;15;0
23.04.2020;Пермский край;287;43;4;1;21;6
23.04.2020;Приморский край;185;13;2;0;19;2
23.04.2020;Псковская обл.;66;9;6;0;4;0
23.04.2020;Ростовская обл.;469;18;0;0;71;3
23.04.2020;Рязанская обл.;429;32;0;0;37;17
23.04.2020;Самарская обл.;141;15;0;0;26;0
23.04.2020;Санкт-Петербург;2458;368;17;3;191;41
23.04.2020;Саратовская обл.;229;19;0;0;39;0
23.04.2020;Саха (Якутия);128;17;0;0;12;1
23.04.2020;Сахалинская обл.;19;8;0;0;0;0
23.04.2020;Свердловская обл.;271;65;1;0;28;5
23.04.2020;Севастополь;25;5;0;0;6;0
23.04.2020;Северная Осетия;242;18;2;0;31;10
23.04.2020;Смоленская обл.;251;4;2;0;7;0
23.04.2020;Ставропольский край;332;38;5;0;55;1
23.04.2020;Тамбовская обл.;263;25;0;0;23;11
23.04.2020;Татарстан;412;33;0;0;57;0
23.04.2020;Тверская обл.;383;15;0;0;27;0
23.04.2020;Томская обл.;52;4;0;0;9;0
23.04.2020;Тульская обл.;461;53;3;1;25;4
23.04.2020;Тыва;14;0;0;0;1;0
23.04.2020;Тюменская обл.;341;34;2;0;22;6
23.04.2020;Удмуртия;161;18;3;0;9;10
23.04.2020;Ульяновская обл.;228;5;2;0;32;0
23.04.2020;Хабаровский край;310;19;5;0;38;1
23.04.2020;Хакасия;99;8;0;0;12;4
23.04.2020;ХМАО – Югра;215;36;1;0;12;7
23.04.2020;Челябинская обл.;111;38;0;0;9;0
23.04.2020;Чечня;347;19;6;0;24;0
23.04.2020;Чувашия;305;14;5;0;43;0
23.04.2020;Чукотский АО;6;0;0;0;0;0
23.04.2020;Ямало-Ненецкий АО;243;22;1;0;94;0
23.04.2020;Ярославская обл.;263;18;1;1;65;1
24.04.2020;Адыгея;117;32;3;0;3;0
24.04.2020;Алтай;9;0;0;0;0;0
24.04.2020;Алтайский край;152;15;0;0;8;2
24.04.2020;Амурская обл.;28;5;0;0;3;0
24.04.2020;Архангельская обл.;137;18;1;0;14;0
24.04.2020;Астраханская обл.;186;25;3;0;21;0
24.04.2020;Башкортостан;455;57;14;0;33;19
24.04.2020;Белгородская обл.;202;16;2;0;26;3
24.04.2020;Брянская обл.;494;82;2;0;35;14
24.04.2020;Бурятия;167;62;2;0;4;7
24.04.2020;Владимирская обл.;381;11;5;0;42;0
24.04.2020;Волгоградская обл.;186;32;3;1;21;1
24.04.2020;Вологодская обл.;129;26;0;0;9;3
24.04.2020;Воронежская обл.;291;38;7;0;30;8
24.04.2020;Дагестан;567;43;11;0;113;0
24.04.2020;Еврейская АО;80;9;0;0;14;3
24.04.2020;Забайкальский край;73;7;0;0;9;2
24.04.2020;Ивановская обл.;247;41;2;0;8;29
24.04.2020;Ингушетия;474;56;13;0;38;6
24.04.2020;Иркутская обл.;80;23;3;0;5;2
24.04.2020;Кабардино-Балкария;243;15;1;0;25;0
24.04.2020;Калининградская обл.;189;48;1;0;18;3
24.04.2020;Калмыкия;104;16;3;0;10;2
24.04.2020;Калужская обл.;444;14;8;0;61;0
24.04.2020;Камчатский край;84;5;0;0;6;0
24.04.2020;Карачаево-Черкессия;194;1;0;0;25;0
24.04.2020;Карелия;37;3;0;0;2;2
24.04.2020;Кемеровская обл.;76;11;1;0;9;0
24.04.2020;Кировская обл.;276;27;3;0;36;7
24.04.2020;Коми;553;28;4;0;11;5
24.04.2020;Костромская обл.;120;11;2;0;16;0
24.04.2020;Краснодарский край;623;104;16;2;84;16
24.04.2020;Красноярский край;449;48;5;0;22;0
24.04.2020;Крым;53;29;0;0;2;6
24.04.2020;Курганская обл.;22;3;0;0;2;0
24.04.2020;Курская обл.;345;36;3;0;37;9
24.04.2020;Ленинградская обл.;615;56;0;0;39;20
24.04.2020;Липецкая обл.;263;62;2;0;25;0
24.04.2020;Магаданская обл.;78;2;0;0;2;0
24.04.2020;Марий Эл;377;46;1;0;29;0
24.04.2020;Мордовия;424;18;2;1;39;5
24.04.2020;Москва;36897;2735;325;37;2957;287
24.04.2020;Московская обл.;7889;235;66;10;611;49
24.04.2020;Мурманская обл.;663;64;4;1;60;3
24.04.2020;Ненецкий АО;1;0;0;0;0;0
24.04.2020;Нижегородская обл.;1096;77;8;1;94;17
24.04.2020;Новгородская обл.;171;8;1;0;14;2
24.04.2020;Новосибирская обл.;209;24;4;0;41;1
24.04.2020;Омская обл.;54;19;0;0;1;0
24.04.2020;Оренбургская обл.;305;32;2;0;28;0
24.04.2020;Орловская обл.;296;10;2;0;47;0
24.04.2020;Пензенская обл.;232;6;5;0;21;0
24.04.2020;Пермский край;318;48;4;0;31;5
24.04.2020;Приморский край;220;23;2;0;35;10
24.04.2020;Псковская обл.;81;9;6;0;15;0
24.04.2020;Ростовская обл.;533;18;0;0;64;0
24.04.2020;Рязанская обл.;475;32;0;0;46;0
24.04.2020;Самарская обл.;185;19;0;0;44;4
24.04.2020;Санкт-Петербург;2711;411;20;3;253;43
24.04.2020;Саратовская обл.;245;30;0;0;16;11
24.04.2020;Саха (Якутия);137;17;0;0;9;0
24.04.2020;Сахалинская обл.;20;8;0;0;1;0
24.04.2020;Свердловская обл.;304;71;1;0;33;6
24.04.2020;Севастополь;25;5;0;0;0;0
24.04.2020;Северная Осетия;275;18;2;0;33;0
24.04.2020;Смоленская обл.;262;15;2;0;11;11
24.04.2020;Ставропольский край;358;44;5;0;26;6
24.04.2020;Тамбовская обл.;298;29;0;0;35;4
24.04.2020;Татарстан;426;37;0;0;14;4
24.04.2020;Тверская обл.;412;15;0;0;29;0
24.04.2020;Томская обл.;59;4;0;0;7;0
24.04.2020;Тульская обл.;505;53;3;0;44;0
24.04.2020;Тыва;15;0;0;0;1;0
24.04.2020;Тюменская обл.;357;40;2;0;16;6
24.04.2020;Удмуртия;178;19;4;1;17;1
24.04.2020;Ульяновская обл.;253;5;3;1;25;0
24.04.2020;Хабаровский край;351;21;5;0;41;2
24.04.2020;Хакасия;102;10;1;1;3;2
24.04.2020;ХМАО – Югра;217;39;1;0;2;3
24.04.2020;Челябинская обл.;168;43;0;0;57;5
24.04.2020;Чечня;365;23;6;0;18;4
24.04.2020;Чувашия;348;17;5;0;43;3
24.04.2020;Чукотский АО;11;0;0;0;5;0
24.04.2020;Ямало-Ненецкий АО;266;35;1;0;23;13
24.04.2020;Ярославская обл.;305;19;2;1;42;1
25.04.2020;Адыгея;119;32;3;0;2;0
25.04.2020;Алтай;14;0;0;0;5;0
25.04.2020;Алтайский край;215;18;1;1;63;3
25.04.2020;Амурская обл.;33;5;0;0;5;0
25.04.2020;Архангельская обл.;147;18;1;0;10;0
25.04.2020;Астраханская обл.;211;29;4;1;25;4
25.04.2020;Башкортостан;490;57;14;0;35;0
25.04.2020;Белгородская обл.;221;28;2;0;19;12
25.04.2020;Брянская обл.;521;84;2;0;27;2
25.04.2020;Бурятия;180;62;2;0;13;0
25.04.2020;Владимирская обл.;426;11;5;0;45;0
25.04.2020;Волгоградская обл.;212;34;5;2;26;2
25.04.2020;Вологодская обл.;138;29;0;0;9;3
25.04.2020;Воронежская обл.;313;38;8;1;22;0
25.04.2020;Дагестан;724;43;11;0;157;0
25.04.2020;Еврейская АО;86;9;0;0;6;0
25.04.2020;Забайкальский край;83;13;0;0;10;6
25.04.2020;Ивановская обл.;263;41;2;0;16;0
25.04.2020;Ингушетия;515;67;13;0;41;11
25.04.2020;Иркутская обл.;85;25;3;0;5;2
25.04.2020;Кабардино-Балкария;272;21;1;0;29;6
25.04.2020;Калининградская обл.;210;49;1;0;21;1
25.04.2020;Калмыкия;122;19;3;0;18;3
25.04.2020;Калужская обл.;513;17;8;0;69;3
25.04.2020;Камчатский край;87;5;0;0;3;0
25.04.2020;Карачаево-Черкессия;240;1;0;0;46;0
25.04.2020;Карелия;42;4;0;0;5;1
25.04.2020;Кемеровская обл.;82;11;1;0;6;0
25.04.2020;Кировская обл.;316;29;3;0;40;2
25.04.2020;Коми;561;28;4;0;8;0
25.04.2020;Костромская обл.;137;11;3;1;17;0
25.04.2020;Краснодарский край;707;118;18;2;84;14
25.04.2020;Красноярский край;467;51;5;0;18;3
25.04.2020;Крым;57;29;0;0;4;0
25.04.2020;Курганская обл.;27;4;0;0;5;1
25.04.2020;Курская обл.;389;38;4;1;44;2
25.04.2020;Ленинградская обл.;658;56;0;0;43;0
25.04.2020;Липецкая обл.;284;64;2;0;21;2
25.04.2020;Магаданская обл.;87;2;0;0;9;0
25.04.2020;Марий Эл;407;46;1;0;30;0
25.04.2020;Мордовия;469;18;2;0;45;0
25.04.2020;Москва;39509;3047;366;41;2612;312
25.04.2020;Московская обл.;8494;262;69;3;605;27
25.04.2020;Мурманская обл.;856;70;4;0;193;6
25.04.2020;Ненецкий АО;1;1;0;0;0;1
25.04.2020;Нижегородская обл.;1214;92;8;0;118;15
25.04.2020;Новгородская обл.;186;14;1;0;15;6
25.04.2020;Новосибирская обл.;247;24;4;0;38;0
25.04.2020;Омская обл.;58;19;1;1;4;0
25.04.2020;Оренбургская обл.;361;55;2;0;56;23
25.04.2020;Орловская обл.;321;10;2;0;25;0
25.04.2020;Пензенская обл.;255;30;6;1;23;24
25.04.2020;Пермский край;373;52;4;0;55;4
25.04.2020;Приморский край;254;32;2;0;34;9
25.04.2020;Псковская обл.;93;9;6;0;12;0
25.04.2020;Ростовская обл.;584;18;0;0;51;0
25.04.2020;Рязанская обл.;539;38;0;0;64;6
25.04.2020;Самарская обл.;209;22;0;0;24;3
25.04.2020;Санкт-Петербург;2926;460;23;3;215;49
25.04.2020;Саратовская обл.;265;34;2;2;20;4
25.04.2020;Саха (Якутия);141;18;0;0;4;1
25.04.2020;Сахалинская обл.;20;13;0;0;0;5
25.04.2020;Свердловская обл.;337;82;1;0;33;11
25.04.2020;Севастополь;26;6;0;0;1;1
25.04.2020;Северная Осетия;305;35;2;0;30;17
25.04.2020;Смоленская обл.;279;15;2;0;17;0
25.04.2020;Ставропольский край;385;50;5;0;27;6
25.04.2020;Тамбовская обл.;343;37;1;1;45;8
25.04.2020;Татарстан;491;48;0;0;65;11
25.04.2020;Тверская обл.;441;24;0;0;29;9
25.04.2020;Томская обл.;66;4;0;0;7;0
25.04.2020;Тульская обл.;578;57;4;1;73;4
25.04.2020;Тыва;24;0;0;0;9;0
25.04.2020;Тюменская обл.;374;50;3;1;17;10
25.04.2020;Удмуртия;193;19;4;0;15;0
25.04.2020;Ульяновская обл.;280;5;3;0;27;0
25.04.2020;Хабаровский край;379;22;5;0;28;1
25.04.2020;Хакасия;151;10;2;1;49;0
25.04.2020;ХМАО – Югра;233;44;1;0;16;5
25.04.2020;Челябинская обл.;240;45;0;0;72;2
25.04.2020;Чечня;387;23;6;0;22;0
25.04.2020;Чувашия;383;31;7;2;35;14
25.04.2020;Чукотский АО;12;1;0;0;1;1
25.04.2020;Ямало-Ненецкий АО;303;35;1;0;37;0
25.04.2020;Ярославская обл.;342;23;2;0;37;4
26.04.2020;Адыгея;134;32;3;0;15;0
26.04.2020;Алтай;15;0;0;0;1;0
26.04.2020;Алтайский край;283;22;1;0;68;4
26.04.2020;Амурская обл.;36;5;0;0;3;0
26.04.2020;Архангельская обл.;167;22;1;0;20;4
26.04.2020;Астраханская обл.;277;42;4;0;66;13
26.04.2020;Башкортостан;527;59;14;0;37;2
26.04.2020;Белгородская обл.;242;31;2;0;21;3
26.04.2020;Брянская обл.;599;90;3;1;78;6
26.04.2020;Бурятия;186;69;2;0;6;7
26.04.2020;Владимирская обл.;475;11;5;0;49;0
26.04.2020;Волгоградская обл.;242;37;6;1;30;3
26.04.2020;Вологодская обл.;145;33;0;0;7;4
26.04.2020;Воронежская обл.;338;42;8;0;25;4
26.04.2020;Дагестан;827;48;11;0;103;5
26.04.2020;Еврейская АО;86;9;0;0;0;0
26.04.2020;Забайкальский край;90;13;0;0;7;0
26.04.2020;Ивановская обл.;274;70;2;0;11;29
26.04.2020;Ингушетия;552;75;13;0;37;8
26.04.2020;Иркутская обл.;87;25;4;1;2;0
26.04.2020;Кабардино-Балкария;300;21;1;0;28;0
26.04.2020;Калининградская обл.;236;59;3;2;26;10
26.04.2020;Калмыкия;146;19;3;0;24;0
26.04.2020;Калужская обл.;583;25;8;0;70;8
26.04.2020;Камчатский край;110;5;0;0;23;0
26.04.2020;Карачаево-Черкессия;282;4;1;1;42;3
26.04.2020;Карелия;44;5;0;0;2;1
26.04.2020;Кемеровская обл.;103;11;1;0;21;0
26.04.2020;Кировская обл.;362;37;3;0;46;8
26.04.2020;Коми;578;52;5;1;17;24
26.04.2020;Костромская обл.;148;11;3;0;11;0
26.04.2020;Краснодарский край;780;122;19;1;73;4
26.04.2020;Красноярский край;508;59;5;0;41;8
26.04.2020;Крым;67;29;0;0;10;0
26.04.2020;Курганская обл.;29;4;0;0;2;0
26.04.2020;Курская обл.;456;38;4;0;67;0
26.04.2020;Ленинградская обл.;700;56;0;0;42;0
26.04.2020;Липецкая обл.;306;64;2;0;22;0
26.04.2020;Магаданская обл.;88;2;0;0;1;0
26.04.2020;Марий Эл;431;46;1;0;24;0
26.04.2020;Мордовия;518;36;2;0;49;18
26.04.2020;Москва;42480;3175;404;38;2971;128
26.04.2020;Московская обл.;9070;272;71;2;576;10
26.04.2020;Мурманская обл.;961;71;4;0;105;1
26.04.2020;Ненецкий АО;2;1;0;0;1;0
26.04.2020;Нижегородская обл.;1367;109;8;0;153;17
26.04.2020;Новгородская обл.;211;14;2;1;25;0
26.04.2020;Новосибирская обл.;305;39;4;0;58;15
26.04.2020;Омская обл.;62;20;1;0;4;1
26.04.2020;Оренбургская обл.;377;58;2;0;16;3
26.04.2020;Орловская обл.;363;32;2;0;42;22
26.04.2020;Пензенская обл.;261;56;6;0;6;26
26.04.2020;Пермский край;434;52;4;0;61;0
26.04.2020;Приморский край;278;33;3;1;24;1
26.04.2020;Псковская обл.;110;9;7;1;17;0
26.04.2020;Ростовская обл.;649;37;1;1;65;19
26.04.2020;Рязанская обл.;602;47;0;0;63;9
26.04.2020;Самарская обл.;229;26;2;2;20;4
26.04.2020;Санкт-Петербург;3077;489;27;4;151;29
26.04.2020;Саратовская обл.;305;38;2;0;40;4
26.04.2020;Саха (Якутия);152;18;0;0;11;0
26.04.2020;Сахалинская обл.;20;13;0;0;0;0
26.04.2020;Свердловская обл.;395;87;1;0;58;5
26.04.2020;Севастополь;31;6;0;0;5;0
26.04.2020;Северная Осетия;348;35;2;0;43;0
26.04.2020;Смоленская обл.;289;15;2;0;10;0
26.04.2020;Ставропольский край;421;58;6;1;36;8
26.04.2020;Тамбовская обл.;399;47;1;0;56;10
26.04.2020;Татарстан;562;51;0;0;71;3
26.04.2020;Тверская обл.;464;24;1;1;23;0
26.04.2020;Томская обл.;67;4;0;0;1;0
26.04.2020;Тульская обл.;644;59;5;1;66;2
26.04.2020;Тыва;27;0;0;0;3;0
26.04.2020;Тюменская обл.;386;58;3;0;12;8
26.04.2020;Удмуртия;202;19;4;0;9;0
26.04.2020;Ульяновская обл.;307;5;3;0;27;0
26.04.2020;Хабаровский край;406;22;5;0;27;0
26.04.2020;Хакасия;176;15;2;0;25;5
26.04.2020;ХМАО – Югра;274;53;1;0;41;9
26.04.2020;Челябинская обл.;302;47;0;0;62;2
26.04.2020;Чечня;409;23;6;0;22;0
26.04.2020;Чувашия;421;31;8;1;38;0
26.04.2020;Чукотский АО;15;1;0;0;3;0
26.04.2020;Ямало-Ненецкий АО;348;35;1;0;45;0
26.04.2020;Ярославская обл.;384;23;2;0;42;0
27.04.2020;Адыгея;142;32;3;0;8;0
27.04.2020;Алтай;27;0;0;0;12;0
27.04.2020;Алтайский край;310;29;1;0;27;7
27.04.2020;Амурская обл.;40;5;0;0;4;0
27.04.2020;Архангельская обл.;175;22;1;0;8;0
27.04.2020;Астраханская обл.;298;44;4;0;21;2
27.04.2020;Башкортостан;570;72;14;0;43;13
27.04.2020;Белгородская обл.;269;31;2;0;27;0
27.04.2020;Брянская обл.;642;102;4;1;43;12
27.04.2020;Бурятия;209;69;2;0;23;0
27.04.2020;Владимирская обл.;518;11;5;0;43;0
